date,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4,SYS
2025-05-10 00:00:00,175.84,175.84,175.84,98.0,114.26,29.22,105.22,116.0,109.75,105.22,105.24,26.89,71.89,78.16,12.6,3.4,51.9,26.54,35.87,104.15,101.23,65.05
2025-05-10 01:00:00,107.84,107.84,107.84,106.27,94.0,15.46,102.91,96.92,103.19,102.91,102.93,32.71,81.73,85.91,2.28,8.18,52.1,32.36,40.91,102.39,100.96,65.25
2025-05-10 02:00:00,102.37,102.37,102.37,102.05,90.09,13.52,98.78,92.87,99.07,98.78,98.8,39.64,79.02,82.98,2.9,5.11,51.66,39.34,46.07,97.92,96.52,64.28
2025-05-10 03:00:00,99.83,99.83,99.83,96.34,93.31,14.94,96.28,95.7,96.59,96.28,96.3,38.8,76.7,80.49,2.78,4.65,51.09,38.44,45.02,95.82,94.07,63.27
2025-05-10 04:00:00,105.1,105.1,105.1,100.24,98.9,11.12,100.9,101.48,101.26,100.9,100.92,33.75,77.21,81.04,2.58,3.01,50.79,33.35,41.21,100.17,98.27,62.97
2025-05-10 05:00:00,104.35,104.35,104.35,100.17,97.95,13.34,100.47,100.47,100.8,100.47,100.48,39.36,78.09,81.92,2.78,1.55,51.58,38.93,45.85,99.79,98.22,65.98
2025-05-10 06:00:00,98.0,98.0,98.0,97.31,95.47,16.1,97.73,97.82,100.83,97.73,97.75,41.97,69.63,74.94,12.67,1.22,51.66,41.69,47.27,94.13,92.24,64.38
2025-05-10 07:00:00,85.92,85.92,85.92,91.77,94.63,15.81,93.91,96.48,115.28,93.91,93.92,58.08,65.08,69.93,19.24,1.19,51.77,57.95,60.01,84.81,82.45,60.0
2025-05-10 08:00:00,55.56,55.56,55.56,70.06,61.61,10.0,73.72,74.99,118.26,73.72,57.47,50.22,55.4,57.16,18.76,2.89,48.13,50.25,48.36,54.13,56.84,46.63
2025-05-10 09:00:00,20.2,20.2,20.2,9.32,7.7,3.42,9.02,8.29,111.21,9.55,28.59,25.53,43.78,41.72,13.59,4.2,42.09,25.53,25.72,27.49,28.39,19.72
2025-05-10 10:00:00,13.01,13.01,13.01,-0.09,-0.07,-0.06,-0.07,-0.07,117.93,8.31,8.44,13.01,44.65,45.66,18.58,4.23,41.38,13.01,12.64,10.07,8.75,12.42
2025-05-10 11:00:00,11.76,11.76,11.76,-23.98,-22.97,-23.07,-22.88,-22.91,89.23,4.84,6.62,11.76,46.04,47.26,19.24,3.5,42.64,11.77,11.39,8.46,6.96,11.24
2025-05-10 12:00:00,10.01,10.01,10.01,-57.82,-83.73,-39.57,-58.48,-70.0,89.01,2.1,4.8,10.01,46.17,47.4,18.84,3.01,42.69,10.02,9.67,6.68,5.15,10.13
2025-05-10 13:00:00,9.46,9.46,9.46,-113.47,-140.77,-94.11,-114.53,-127.1,98.95,1.87,4.13,9.46,46.63,47.88,18.8,2.55,43.12,9.46,9.11,6.06,4.49,9.36
2025-05-10 14:00:00,9.34,9.34,9.34,-114.97,-110.81,-111.18,-110.51,-110.61,89.1,-0.01,8.75,9.34,9.89,10.01,7.23,5.07,9.55,9.34,9.22,8.94,8.78,4.18
2025-05-10 15:00:00,10.86,10.86,10.86,-50.15,-49.49,-49.36,-49.52,-49.5,91.65,-1.74,6.32,10.86,40.25,41.29,16.31,2.8,37.18,10.86,10.47,7.95,6.62,6.96
2025-05-10 16:00:00,15.0,15.0,15.0,-6.87,-5.88,-5.8,-5.94,-5.91,93.27,-2.7,14.82,15.0,45.19,44.07,7.34,4.33,42.03,15.0,14.73,14.82,14.83,8.97
2025-05-10 17:00:00,43.23,43.23,43.23,50.07,17.84,0.0,23.99,20.17,105.53,23.99,48.24,43.23,55.52,54.39,7.7,4.0,49.32,43.22,40.48,45.34,47.71,42.62
2025-05-10 18:00:00,97.0,97.0,97.0,97.42,75.63,10.39,95.27,84.0,141.54,95.27,71.04,71.99,70.21,73.47,5.1,1.67,50.48,71.99,70.4,70.87,70.99,59.96
2025-05-10 19:00:00,111.89,111.89,111.89,126.7,96.52,29.83,124.04,113.2,125.05,124.04,124.05,50.51,83.09,87.14,0.94,1.22,55.66,50.31,53.48,106.46,105.78,74.16
2025-05-10 20:00:00,166.3,166.3,166.3,129.92,131.25,21.02,163.2,145.14,176.38,163.2,163.23,24.0,97.68,104.08,2.59,1.2,65.52,23.41,33.26,151.84,152.48,78.16
2025-05-10 21:00:00,131.55,131.55,131.55,117.93,105.8,36.88,129.49,131.24,131.55,129.49,129.51,29.51,85.36,89.92,1.0,2.5,57.29,29.09,35.87,121.81,121.46,73.97
2025-05-10 22:00:00,113.84,113.84,113.84,110.9,99.96,31.46,107.72,102.4,118.26,107.72,107.74,33.71,73.66,81.97,10.27,1.18,50.9,33.36,38.93,107.38,105.73,67.77
2025-05-10 23:00:00,98.23,98.23,98.23,95.99,87.46,25.37,94.49,89.56,117.96,94.49,94.5,17.75,76.48,82.2,2.83,2.56,51.21,17.35,26.01,92.58,92.7,60.93
2025-05-11 00:00:00,100.7,100.7,100.7,99.82,101.25,8.79,97.8,97.8,98.14,97.8,97.82,18.68,81.73,89.67,0.8,1.28,51.37,18.25,27.2,94.01,95.87,59.26
2025-05-11 01:00:00,95.98,95.98,95.98,98.99,87.47,6.12,95.1,89.92,95.98,95.1,95.12,25.89,80.29,86.92,0.92,1.15,51.26,25.47,32.92,90.27,91.93,56.49
2025-05-11 02:00:00,97.65,97.65,97.65,97.43,88.3,6.89,94.51,90.06,97.65,94.51,94.52,34.04,78.31,83.58,0.89,1.11,51.4,33.65,41.16,93.46,92.71,54.78
2025-05-11 03:00:00,96.35,96.35,96.35,98.99,86.74,3.96,95.42,89.72,97.14,95.42,95.44,29.11,74.87,79.87,2.24,1.11,51.6,28.71,36.48,92.23,90.91,55.06
2025-05-11 04:00:00,96.37,96.37,96.37,99.01,86.4,3.6,95.39,89.49,102.4,95.39,95.41,28.61,73.68,78.64,3.26,1.08,51.27,28.21,36.23,92.13,90.64,53.73
2025-05-11 05:00:00,94.14,94.14,94.14,98.93,86.26,4.0,95.45,89.46,96.42,95.45,95.48,29.89,69.2,72.33,7.73,1.03,50.04,29.39,37.62,89.94,88.04,51.64
2025-05-11 06:00:00,84.07,84.07,84.07,91.54,79.46,6.0,87.61,82.34,90.63,87.61,87.63,41.53,64.91,67.69,9.89,1.02,48.39,41.15,46.42,81.25,79.75,51.71
2025-05-11 07:00:00,62.36,62.36,62.36,68.06,60.07,5.88,65.76,62.22,85.75,65.76,56.1,53.45,60.75,63.93,0.87,2.2,35.1,53.46,52.84,54.78,55.86,44.07
2025-05-11 08:00:00,7.45,7.45,7.45,4.96,4.96,4.96,4.96,4.96,4.96,4.97,14.63,14.21,47.61,49.99,0.97,1.64,30.91,14.21,14.12,14.42,14.59,9.52
2025-05-11 09:00:00,5.91,5.91,5.91,-0.1,-0.1,-0.1,-0.1,-0.1,-0.09,7.81,7.82,10.82,49.7,51.12,9.9,1.1,41.55,10.82,10.39,8.96,8.02,8.37
2025-05-11 10:00:00,7.69,7.69,7.69,-12.64,-12.01,-12.0,-12.02,-12.01,-11.36,3.92,3.92,9.22,47.9,49.25,17.51,0.98,44.15,9.21,8.77,5.99,4.34,6.85
2025-05-11 11:00:00,3.02,3.02,3.02,-59.11,-86.91,-21.6,-51.95,-67.42,-46.45,2.06,2.37,5.25,26.45,27.19,9.91,0.99,24.41,5.24,5.0,3.49,2.59,3.1
2025-05-11 12:00:00,3.58,3.58,3.58,-221.52,-450.0,-10.01,-212.82,-319.12,-35.36,1.71,3.24,4.78,14.62,15.0,5.98,1.02,13.56,4.78,4.63,3.83,3.36,2.05
2025-05-11 13:00:00,4.22,4.22,4.22,-252.6,-462.33,-72.33,-250.32,-350.0,-22.46,-0.01,3.99,5.05,10.31,10.56,4.6,0.99,9.6,5.05,4.91,4.39,4.07,2.41
2025-05-11 14:00:00,3.87,3.87,3.87,-252.58,-378.67,-106.77,-230.98,-299.93,-20.01,-0.27,3.82,4.1,3.37,3.42,2.16,0.98,3.22,4.1,4.01,3.91,3.83,1.87
