date,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4,SYS
2024-11-13 00:00:00,117.78,117.78,117.78,118.93,112.81,100.13,117.15,114.7,117.78,117.15,117.01,7.72,39.87,41.16,7.76,2.13,36.59,7.51,-0.43,49.95,98.45,27.12
2024-11-13 01:00:00,92.23,92.23,92.23,112.99,108.6,99.47,111.71,109.95,112.17,111.71,111.58,6.91,39.0,40.06,7.53,2.05,36.01,6.71,-1.01,47.71,93.78,24.98
2024-11-13 02:00:00,83.15,83.15,83.15,108.75,105.64,99.12,107.85,106.56,108.17,107.85,107.72,4.94,38.88,39.96,7.45,2.01,35.99,4.83,-2.16,46.02,90.36,22.54
2024-11-13 03:00:00,82.59,82.59,82.59,108.71,104.39,95.33,107.45,105.66,107.9,107.45,107.32,3.32,38.74,39.93,7.5,2.04,35.89,3.63,-2.46,46.1,90.05,20.94
2024-11-13 04:00:00,82.59,82.59,82.59,112.57,105.89,91.82,110.63,107.87,111.32,107.87,107.76,3.54,38.69,39.99,7.17,2.07,35.98,3.64,-3.3,39.06,75.55,21.21
2024-11-13 05:00:00,120.47,120.47,120.47,123.01,112.59,94.9,119.0,114.3,120.47,114.3,114.18,5.89,38.91,41.07,7.23,2.09,36.24,5.83,-2.2,44.87,85.84,24.18
2024-11-13 06:00:00,120.14,120.14,120.14,162.38,118.7,108.68,131.1,130.31,171.94,130.31,130.14,10.04,45.81,46.03,7.49,1.24,42.62,9.99,-2.36,60.75,118.58,28.49
2024-11-13 07:00:00,180.09,180.09,180.09,272.66,146.84,136.71,164.78,160.77,206.62,164.78,164.59,11.99,49.29,49.9,11.01,1.29,46.22,11.92,-1.73,69.57,151.07,33.73
2024-11-13 08:00:00,200.08,200.08,200.08,361.24,175.14,144.11,225.45,212.71,266.76,225.45,225.17,29.91,50.3,53.19,11.87,2.09,51.91,15.28,-2.59,93.25,206.31,38.0
2024-11-13 09:00:00,189.99,189.99,189.99,335.78,174.94,142.15,227.43,213.91,260.89,213.91,217.19,15.74,47.3,49.97,16.27,2.43,48.79,15.61,-2.16,87.9,178.85,37.8
2024-11-13 10:00:00,128.25,128.25,128.25,320.03,157.41,131.23,200.8,189.78,247.96,189.78,200.57,13.93,43.99,46.45,14.94,2.12,45.36,13.83,-2.16,78.8,158.65,36.36
