date,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4,SYS
2026-05-12 00:00:00,102.8,102.8,102.8,107.19,106.14,106.33,105.91,106.02,105.24,105.91,105.91,102.76,113.04,109.42,123.01,51.04,117.52,89.63,102.17,104.7,105.68,106.18
2026-05-12 00:15:00,97.84,97.84,97.84,102.42,101.14,101.38,100.86,100.99,100.06,100.99,100.86,97.8,110.35,104.27,120.28,46.05,117.44,84.69,97.25,99.69,100.64,103.24
2026-05-12 00:30:00,92.63,92.63,92.63,98.28,96.96,97.21,96.68,96.81,95.84,96.81,95.45,92.58,108.16,100.0,117.07,42.68,117.44,79.96,92.09,94.36,95.25,97.74
2026-05-12 00:45:00,90.12,90.12,90.12,94.44,92.91,92.44,92.81,92.86,92.06,92.86,92.81,90.08,106.46,96.74,115.3,41.46,117.37,77.79,89.63,91.78,92.62,94.92
2026-05-12 01:00:00,94.65,94.65,94.65,100.73,98.93,96.0,99.59,99.33,99.38,99.59,97.79,94.6,109.11,102.34,119.14,40.35,117.07,80.85,93.98,96.59,97.57,101.3
2026-05-12 01:15:00,90.16,90.16,90.16,96.4,93.58,88.76,94.69,94.25,94.44,94.69,92.98,90.12,106.9,98.05,115.71,39.72,117.05,77.36,89.58,91.91,92.79,95.9
2026-05-12 01:30:00,89.93,89.93,89.93,95.8,94.32,93.01,94.5,94.43,94.02,94.5,92.8,89.89,106.63,97.86,115.61,38.79,116.71,76.96,89.34,91.71,92.6,95.0
2026-05-12 01:45:00,87.97,87.97,87.97,96.16,86.8,65.01,92.32,90.1,93.16,92.32,90.65,87.92,105.68,95.64,114.14,38.94,117.07,75.54,87.42,89.64,90.47,94.94
2026-05-12 02:00:00,89.35,89.35,89.35,95.49,88.9,71.5,92.13,90.39,92.79,92.13,92.13,89.3,104.46,95.59,114.16,39.23,114.78,76.69,88.79,91.08,91.93,94.86
2026-05-12 02:15:00,88.82,88.82,88.82,93.02,91.63,91.22,91.55,91.59,90.86,91.59,91.55,88.77,104.16,95.0,113.72,39.25,114.79,76.3,88.27,90.52,91.35,94.86
2026-05-12 02:30:00,88.96,88.96,88.96,95.67,87.97,67.8,91.7,89.7,92.43,91.7,91.7,88.91,104.23,95.16,113.83,39.2,114.76,76.39,88.41,90.67,91.51,94.79
2026-05-12 02:45:00,88.86,88.86,88.86,99.74,81.16,26.6,91.54,85.96,94.78,91.54,91.54,88.81,104.13,95.0,113.51,40.09,114.73,76.55,88.32,90.53,91.35,94.75
2026-05-12 03:00:00,89.57,89.57,89.57,94.88,89.79,80.2,92.31,91.32,92.33,92.31,92.31,89.52,102.94,101.4,113.28,40.48,115.93,77.14,89.03,91.29,92.12,95.0
2026-05-12 03:15:00,88.42,88.42,88.42,95.76,84.42,60.28,90.99,88.38,91.86,90.99,90.99,88.37,102.43,100.84,112.17,41.56,116.47,76.56,87.92,90.03,90.82,94.96
2026-05-12 03:30:00,87.99,87.99,87.99,95.44,83.36,57.8,90.3,87.54,91.17,90.3,90.3,87.95,101.75,100.14,110.9,44.93,116.87,77.11,87.55,89.45,90.15,94.92
2026-05-12 03:45:00,84.11,84.11,84.11,89.06,84.84,79.61,85.99,85.56,85.18,85.99,85.99,84.07,99.9,98.22,107.11,47.09,117.16,74.77,83.78,85.3,85.87,94.87
2026-05-12 04:00:00,81.94,81.94,81.94,87.19,83.7,80.0,84.44,84.12,83.46,84.44,83.73,81.9,98.99,97.38,105.67,46.04,117.5,72.9,81.7,83.08,83.62,94.54
2026-05-12 04:15:00,86.01,86.01,86.01,91.82,89.74,89.16,89.63,89.7,88.51,89.63,88.01,85.98,102.45,101.03,108.9,48.18,117.24,76.46,85.71,87.29,87.88,94.92
2026-05-12 04:30:00,90.3,91.08,91.08,94.99,92.19,90.59,92.32,92.28,91.08,92.32,92.3,90.27,103.54,102.28,110.54,53.47,115.94,81.0,89.99,91.57,92.17,96.22
2026-05-12 04:45:00,96.63,98.55,98.55,106.67,92.49,67.01,99.11,96.1,98.55,99.11,99.11,96.59,105.33,104.18,115.25,53.29,114.55,85.64,96.2,98.19,98.94,101.46
2026-05-12 05:00:00,84.74,85.29,85.29,92.34,85.74,84.02,85.4,85.64,88.0,85.4,85.4,84.72,102.75,100.9,105.16,65.88,123.9,80.12,84.75,85.18,85.36,94.99
2026-05-12 05:15:00,89.87,89.87,89.87,96.31,90.1,87.61,90.01,90.1,91.45,90.01,90.01,89.85,105.18,103.58,107.76,70.01,123.02,84.5,89.21,89.75,89.96,100.3
2026-05-12 05:30:00,96.92,96.92,96.92,104.46,98.03,91.57,98.9,98.38,96.92,98.9,97.19,96.9,107.1,105.8,112.14,70.53,119.91,89.6,95.76,96.73,97.1,102.56
2026-05-12 05:45:00,101.91,103.08,103.08,108.67,100.55,92.2,101.7,101.01,99.03,101.7,103.4,101.88,108.61,107.41,115.9,73.76,119.44,94.9,101.69,102.86,103.3,104.56
2026-05-12 06:00:00,100.2,100.2,100.2,105.82,100.1,98.46,99.88,99.99,100.2,99.88,100.87,100.15,109.59,105.77,119.57,45.12,114.24,84.09,96.71,99.78,100.66,104.58
2026-05-12 06:15:00,109.06,109.06,109.06,114.89,110.93,110.0,110.62,110.78,109.06,110.62,109.63,109.02,114.93,114.04,122.85,64.65,116.33,96.01,106.16,108.71,109.45,112.66
2026-05-12 06:30:00,114.4,114.4,114.4,118.41,114.9,114.17,114.69,114.8,115.25,114.69,114.68,114.38,117.32,116.99,121.23,92.2,117.89,107.87,112.94,114.23,114.6,116.94
2026-05-12 06:45:00,119.93,119.93,119.93,120.45,119.92,119.86,119.86,119.89,119.93,119.86,119.86,119.93,119.96,119.95,120.11,119.03,119.98,119.61,119.8,119.85,119.86,117.71
2026-05-12 07:00:00,124.48,124.48,124.48,127.16,125.77,126.09,125.44,125.61,124.48,125.44,124.58,124.48,125.65,121.63,127.81,120.18,129.78,123.38,124.43,124.54,124.57,124.71
2026-05-12 07:15:00,125.83,125.83,125.83,125.01,125.01,125.01,125.01,125.01,125.01,125.01,125.81,125.82,126.99,121.25,129.57,122.6,132.85,125.04,125.85,125.83,125.81,124.45
2026-05-12 07:30:00,124.34,124.34,124.34,122.85,122.85,122.85,122.85,122.85,122.85,122.85,124.32,124.34,125.23,120.83,127.2,121.87,129.7,123.73,124.35,124.34,124.33,122.98
2026-05-12 07:45:00,119.52,119.83,119.83,117.0,117.0,117.0,117.0,117.0,117.0,117.0,119.92,119.51,121.97,116.77,125.7,108.58,127.35,116.65,119.29,119.76,119.89,119.99
2026-05-12 08:00:00,127.34,127.34,127.34,125.05,125.05,125.05,125.05,125.05,125.05,125.05,127.34,127.34,127.34,127.34,127.34,127.34,127.34,127.34,127.34,127.34,127.34,125.36
2026-05-12 08:15:00,121.87,121.91,121.91,118.0,118.0,118.0,118.0,118.0,118.0,118.04,121.91,121.87,122.86,120.01,124.2,119.41,125.85,121.25,121.86,121.9,121.91,119.71
2026-05-12 08:30:00,113.02,113.02,113.02,108.53,108.53,108.53,108.53,108.53,108.53,108.6,113.04,112.88,117.84,109.94,120.82,104.98,126.18,110.87,112.81,112.99,113.04,114.84
2026-05-12 08:45:00,107.84,107.84,107.84,97.0,97.0,97.0,97.0,97.0,97.0,97.27,108.41,107.97,114.99,104.51,118.51,99.21,126.02,105.99,108.23,108.38,108.41,108.46
2026-05-12 09:00:00,119.52,119.52,119.52,108.53,108.53,108.53,108.53,108.53,108.53,108.53,118.85,119.52,119.83,112.14,122.44,120.16,127.99,119.53,119.37,119.01,118.88,116.96
2026-05-12 09:15:00,113.71,113.71,113.71,100.0,100.0,100.0,100.0,100.0,100.0,100.0,113.36,113.71,115.06,103.64,119.29,113.12,127.18,113.7,113.95,113.54,113.39,109.64
2026-05-12 09:30:00,109.43,109.43,109.43,92.78,92.78,92.78,92.78,92.78,92.78,92.78,108.99,109.43,111.14,96.65,116.51,108.68,126.52,109.42,109.73,109.21,109.03,104.55
2026-05-12 09:45:00,108.28,108.28,108.28,74.99,74.99,74.99,74.99,74.99,86.21,74.99,107.81,108.28,110.07,94.88,115.7,107.49,126.19,108.26,108.59,108.04,107.85,101.95
2026-05-12 10:00:00,112.35,112.35,112.35,104.44,95.15,80.72,96.84,96.04,99.49,96.84,111.06,112.36,112.98,98.08,118.19,113.62,129.03,112.37,112.07,111.35,111.11,104.06
2026-05-12 10:15:00,107.46,107.46,107.46,90.53,82.87,47.06,87.7,85.19,89.03,87.7,106.01,107.46,108.16,94.94,114.0,108.88,127.67,107.48,107.14,106.34,106.07,101.68
2026-05-12 10:30:00,97.08,97.08,97.08,83.84,68.15,25.1,73.69,70.89,81.11,73.69,95.28,97.08,97.95,94.91,105.19,98.84,128.06,97.11,96.68,95.69,95.36,100.96
2026-05-12 10:45:00,93.83,93.83,93.83,62.72,55.35,20.84,60.0,57.59,86.5,60.0,91.84,93.83,94.79,94.57,102.8,95.77,129.48,93.86,93.39,92.29,91.92,96.99
2026-05-12 11:00:00,96.22,96.22,96.22,79.94,66.78,22.23,72.65,69.5,82.0,72.65,93.66,96.22,97.47,94.76,107.78,98.64,141.27,96.26,95.64,94.23,93.77,100.67
2026-05-12 11:15:00,96.05,96.05,96.05,93.88,60.65,20.45,65.1,62.97,97.38,65.1,93.58,96.05,97.26,94.64,107.21,98.39,139.54,96.09,95.49,94.13,93.68,98.22
2026-05-12 11:30:00,93.93,93.93,93.93,88.24,55.73,16.39,60.08,57.99,92.43,60.08,92.57,93.93,96.77,93.75,108.16,97.29,145.64,93.99,94.81,93.21,92.69,94.67
2026-05-12 11:45:00,92.99,92.99,92.99,82.2,52.3,16.13,56.31,54.38,92.43,56.31,91.32,92.99,96.46,92.76,110.43,97.1,156.35,93.06,94.07,92.11,91.47,94.26
2026-05-12 12:00:00,93.54,93.54,93.54,64.71,51.81,19.75,55.91,53.75,98.19,55.91,90.83,93.54,94.85,94.6,105.65,96.21,140.71,93.59,92.92,91.44,90.95,94.82
2026-05-12 12:15:00,91.34,91.34,91.34,50.66,42.49,16.13,45.96,44.11,88.65,45.96,87.58,91.34,93.16,94.21,108.16,95.05,157.43,91.4,90.47,88.41,87.74,94.41
2026-05-12 12:30:00,90.96,90.96,90.96,42.96,37.86,15.23,40.91,39.26,86.63,40.91,86.78,90.96,92.98,94.14,109.63,95.08,164.32,91.03,90.0,87.71,86.97,94.22
