date,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4,SYS
2024-11-08 00:00:00,17.51,112.39,112.39,103.02,99.58,100.01,99.57,98.94,112.39,70.05,69.97,17.51,28.85,38.92,1.3,5.04,24.56,8.62,4.11,29.23,63.1,20.43
2024-11-08 01:00:00,6.4,99.98,99.98,100.71,98.98,96.76,99.73,99.08,102.64,65.68,65.62,6.4,28.58,38.54,0.01,3.12,24.85,5.51,4.12,26.11,61.6,19.17
2024-11-08 02:00:00,3.97,87.73,87.73,98.77,96.3,91.48,97.97,96.62,99.81,58.16,58.14,3.97,28.47,38.26,0.44,2.71,24.74,3.99,3.61,8.01,56.69,17.11
2024-11-08 03:00:00,3.9,88.11,88.11,98.56,95.19,88.16,97.69,95.6,99.36,57.73,57.71,3.9,29.21,38.67,0.09,2.64,23.54,3.91,3.55,8.01,56.33,15.07
2024-11-08 04:00:00,79.39,104.45,104.45,99.79,95.63,89.5,97.45,96.13,104.45,43.59,43.58,3.91,28.6,38.31,0.41,2.69,24.77,3.92,3.57,6.35,42.33,15.01
2024-11-08 05:00:00,117.6,117.6,117.6,103.35,97.79,95.55,98.21,97.63,117.6,69.83,69.77,5.02,29.08,38.9,-0.05,2.8,25.0,5.09,3.43,28.04,65.48,18.46
2024-11-08 06:00:00,184.42,184.42,184.42,126.76,107.11,109.8,107.19,103.4,184.42,101.08,100.95,23.73,30.29,40.21,0.41,5.62,26.34,10.58,3.08,40.19,90.64,21.07
2024-11-08 07:00:00,193.33,193.33,193.33,143.97,126.27,126.56,127.55,125.98,193.33,127.55,127.4,30.03,43.08,44.98,0.92,7.44,44.39,13.49,3.94,51.36,114.62,26.99
2024-11-08 08:00:00,145.95,145.95,145.95,135.91,131.34,130.37,132.91,132.69,145.95,132.91,132.75,31.12,46.29,48.27,1.1,8.02,47.64,14.12,4.16,53.79,119.59,29.67
2024-11-08 09:00:00,126.58,126.58,126.58,126.67,125.94,124.1,126.52,126.19,126.58,126.52,126.37,29.3,44.16,45.96,0.94,7.63,45.39,13.48,4.43,51.14,114.1,29.4
2024-11-08 10:00:00,117.34,117.34,117.34,117.34,117.34,117.34,117.34,117.34,117.34,117.34,117.26,16.52,43.88,45.0,0.93,4.89,44.52,8.14,4.53,47.05,110.45,27.69
2024-11-08 11:00:00,110.94,110.94,110.94,110.94,110.94,110.94,110.94,110.94,110.94,110.28,110.14,16.0,42.21,43.75,0.5,7.08,43.25,12.44,4.31,44.54,99.15,26.12
2024-11-08 12:00:00,105.59,105.59,105.59,105.59,105.59,105.59,105.59,105.59,105.59,105.59,105.46,12.36,40.36,41.44,0.46,2.73,41.41,11.41,4.72,41.66,94.89,24.0
2024-11-08 13:00:00,106.81,106.81,106.81,106.81,106.81,106.81,106.81,106.81,106.81,95.93,100.92,6.39,34.36,40.86,5.01,5.03,26.13,6.47,2.59,42.58,95.69,22.94
2024-11-08 14:00:00,119.36,119.36,119.36,114.15,112.53,112.53,112.25,112.18,119.36,95.64,100.84,5.71,33.16,39.89,5.21,4.17,26.12,5.83,-0.8,41.63,93.35,21.28
2024-11-08 15:00:00,124.75,124.75,124.75,124.86,123.63,122.8,123.59,123.59,124.75,95.85,95.73,6.86,30.95,38.81,5.06,4.63,22.46,7.0,-1.59,41.36,86.46,20.71
2024-11-08 16:00:00,152.04,152.04,152.04,128.33,129.06,127.74,129.1,129.11,145.2,129.1,128.97,7.34,31.34,39.99,4.21,4.57,22.09,7.51,-0.81,53.34,118.21,21.98
2024-11-08 17:00:00,147.44,147.44,147.44,130.95,129.31,129.88,128.56,129.08,147.44,128.56,128.46,4.75,32.48,41.15,5.29,3.46,23.04,4.87,-0.53,53.41,121.32,22.3
2024-11-08 18:00:00,140.81,140.81,140.81,132.24,133.22,133.58,132.9,133.09,140.81,101.04,100.91,5.89,32.56,41.31,4.3,3.62,22.92,6.03,-0.8,43.19,91.55,20.96
2024-11-08 19:00:00,79.4,135.67,135.67,126.33,127.5,127.86,127.19,127.39,135.67,77.34,77.29,3.85,33.26,41.76,4.12,3.24,22.02,3.9,1.64,34.03,71.53,19.99
2024-11-08 20:00:00,5.3,114.1,114.1,118.58,116.05,116.39,115.74,115.89,114.1,40.04,39.99,3.27,32.58,40.13,5.09,3.02,23.37,3.33,0.0,20.31,33.23,17.46
2024-11-08 21:00:00,3.0,106.07,106.07,113.12,109.76,110.07,109.48,109.61,106.07,38.81,38.77,3.0,31.86,38.84,4.65,2.76,23.23,3.06,0.01,19.71,32.82,15.62
2024-11-08 22:00:00,2.5,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,38.78,38.73,2.5,31.03,38.91,5.42,2.58,21.78,2.57,-0.8,19.42,32.02,12.8
