date,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4,SYS
2025-04-11 00:00:00,8.19,13.15,13.15,81.68,100.0,21.63,65.32,96.0,71.06,4.69,14.95,5.26,20.38,20.94,10.53,1.3,19.34,3.41,2.51,10.76,14.17,3.91
2025-04-11 01:00:00,8.19,10.66,10.66,79.16,101.79,20.48,60.75,85.1,66.8,5.9,12.03,4.69,16.15,16.57,8.41,1.31,15.36,3.28,2.59,8.86,11.44,3.74
2025-04-11 02:00:00,8.19,10.68,10.68,69.77,91.95,46.55,58.44,89.0,61.78,4.27,12.04,4.75,16.13,16.55,8.48,1.32,15.35,3.34,2.62,8.89,11.45,3.68
2025-04-11 03:00:00,8.19,8.19,8.19,70.13,89.58,35.93,58.43,75.3,62.41,4.28,9.06,4.4,14.4,14.74,8.1,1.33,13.77,3.47,3.02,7.04,8.68,3.9
2025-04-11 04:00:00,8.19,8.19,8.19,75.39,90.0,37.04,61.93,75.0,62.58,4.08,8.94,4.89,19.45,19.91,10.91,1.34,18.59,4.08,3.71,7.18,8.62,4.05
2025-04-11 05:00:00,76.75,76.75,76.75,85.9,79.56,40.19,71.99,85.1,76.75,5.93,19.21,8.2,25.44,26.08,14.08,1.34,24.3,6.03,4.64,14.45,18.28,6.59
2025-04-11 06:00:00,99.68,99.68,99.68,108.95,91.16,59.58,94.2,91.92,99.68,9.06,32.23,13.67,42.62,44.44,23.41,1.35,39.7,9.96,7.29,23.94,30.64,22.68
2025-04-11 07:00:00,168.6,168.6,168.6,111.4,113.35,112.46,111.4,116.08,111.53,20.01,46.17,45.16,48.01,49.37,45.4,1.35,46.17,43.46,45.17,45.74,46.09,43.97
2025-04-11 08:00:00,209.2,209.2,209.2,94.22,130.67,112.31,85.9,131.18,87.31,36.61,49.43,48.46,51.59,51.29,49.62,2.13,52.11,46.69,48.61,49.04,49.37,49.98
2025-04-11 09:00:00,82.7,85.63,85.63,64.94,112.0,75.17,58.89,112.0,90.91,26.92,42.38,41.55,44.22,43.97,42.54,2.39,44.67,40.03,41.68,42.04,42.32,41.63
2025-04-11 10:00:00,30.58,99.93,99.93,15.57,37.94,26.5,11.31,20.05,92.48,11.31,31.18,30.58,32.52,32.34,31.28,1.39,32.85,29.48,30.59,30.92,31.14,25.99
2025-04-11 11:00:00,29.99,29.99,29.99,0.34,2.16,1.05,0.0,-2.0,91.59,0.0,14.0,29.99,14.57,14.49,14.04,1.42,14.71,13.28,13.75,13.9,13.99,6.68
2025-04-11 12:00:00,22.04,22.04,22.04,0.0,2.27,0.0,-3.0,-5.74,95.74,-0.21,7.14,18.16,14.44,14.6,10.82,2.11,14.15,7.22,7.48,7.25,7.16,4.0
2025-04-11 13:00:00,10.07,10.07,10.07,-0.13,-3.04,-0.13,-4.99,-8.82,102.12,-2.7,3.97,10.07,19.57,19.98,11.85,1.55,18.83,4.65,4.89,4.29,4.03,3.01
2025-04-11 14:00:00,9.09,9.09,9.09,-2.52,-2.85,-1.67,-3.61,-5.09,111.32,-3.61,6.13,9.09,18.7,19.0,12.39,1.4,18.14,6.51,6.81,6.36,6.17,3.45
2025-04-11 15:00:00,12.21,12.21,12.21,-0.04,-0.09,-0.09,-0.1,-0.1,120.92,-0.1,12.22,12.21,17.37,17.51,13.66,1.35,17.67,11.68,12.13,12.16,12.22,5.8
2025-04-11 16:00:00,30.01,29.4,30.01,20.06,-0.14,0.01,0.0,-0.48,127.28,0.0,29.8,30.01,35.59,36.62,8.89,1.34,26.7,26.23,27.0,28.78,29.61,11.69
2025-04-11 17:00:00,75.95,75.95,75.95,80.05,59.59,22.01,70.15,63.44,156.41,62.96,45.79,75.95,46.4,48.28,8.11,1.39,36.55,45.44,44.9,45.53,45.73,40.63
2025-04-11 18:00:00,130.0,127.84,130.0,104.41,99.04,38.17,110.69,102.7,127.84,96.71,96.71,129.99,47.59,50.89,9.53,1.05,40.95,67.3,64.92,62.96,63.07,49.04
2025-04-11 19:00:00,182.95,165.93,182.95,117.12,123.9,52.85,133.4,127.3,165.93,119.88,119.88,182.95,46.77,50.97,11.7,1.01,40.72,71.39,68.64,67.04,68.02,50.21
2025-04-11 20:00:00,176.85,176.85,176.85,148.13,144.5,52.01,155.0,147.45,176.85,130.5,130.5,176.85,46.18,50.66,14.25,1.04,40.46,29.89,28.65,42.61,60.03,47.99
2025-04-11 21:00:00,140.08,140.08,140.08,118.54,123.05,58.02,130.46,125.0,147.83,125.0,125.0,140.08,45.93,50.4,11.58,1.08,39.0,7.41,6.47,29.69,54.88,42.02
2025-04-11 22:00:00,73.49,73.49,73.49,116.0,110.0,41.91,119.1,112.71,130.03,106.75,106.73,73.49,44.27,49.03,10.62,1.1,37.01,7.51,3.3,23.43,30.92,33.91
2025-04-11 23:00:00,35.47,35.47,35.47,110.79,98.55,35.0,105.49,100.64,107.72,99.34,95.84,9.86,41.04,46.94,19.5,1.07,33.95,5.82,2.86,21.11,27.98,13.46
2025-04-12 00:00:00,99.99,99.99,99.99,112.0,99.93,35.01,107.84,101.93,108.76,101.1,101.08,8.79,42.47,48.71,12.45,1.04,34.8,6.71,3.65,22.52,30.49,19.93
2025-04-12 01:00:00,105.39,105.39,105.39,108.7,96.23,29.24,104.41,98.43,105.39,98.43,98.41,8.41,42.19,48.78,11.21,1.01,32.54,4.61,1.99,20.3,28.12,8.02
2025-04-12 02:00:00,101.84,101.84,101.84,104.91,93.35,31.22,100.93,95.38,101.84,95.38,95.36,6.82,42.06,49.03,10.31,1.0,32.6,2.72,-0.19,19.56,28.08,6.84
2025-04-12 03:00:00,99.3,99.3,99.3,102.93,83.43,29.24,98.15,89.09,99.3,89.09,89.07,6.83,41.85,49.16,12.98,0.97,32.61,2.76,-0.31,19.64,28.2,6.5
2025-04-12 04:00:00,100.16,100.16,100.16,104.05,84.24,29.09,98.99,89.13,100.16,89.13,89.12,6.94,42.74,49.46,10.73,0.83,34.17,2.74,-0.31,20.19,28.95,6.75
2025-04-12 05:00:00,83.6,100.3,100.3,103.88,84.05,30.38,99.08,89.11,100.3,89.11,89.1,6.79,43.96,49.64,10.19,0.99,34.26,2.03,-0.31,19.63,27.83,6.89
2025-04-12 06:00:00,25.07,106.16,106.16,110.48,87.48,32.68,104.42,93.51,106.16,93.51,93.49,5.67,44.0,50.11,13.05,1.02,34.95,1.53,-0.85,19.26,30.43,7.22
2025-04-12 07:00:00,8.2,27.42,27.42,104.95,84.08,29.24,99.74,90.13,101.5,94.7,99.71,6.65,43.96,50.39,11.03,1.05,34.91,2.1,-0.61,21.4,33.64,7.22
2025-04-12 08:00:00,8.2,48.39,48.39,99.13,88.58,30.95,95.49,90.29,96.54,95.49,90.47,2.4,48.08,49.79,4.78,1.06,34.81,2.37,2.41,25.3,48.39,7.22
2025-04-12 09:00:00,8.2,28.8,28.8,69.35,59.22,33.0,67.26,62.04,75.2,67.26,67.26,2.57,47.21,48.69,3.94,1.06,36.16,2.57,2.62,17.94,33.46,6.12
2025-04-12 10:00:00,7.3,7.3,7.3,20.19,20.19,20.19,20.19,20.19,51.0,20.19,3.91,2.35,42.84,47.43,4.71,1.05,35.01,2.35,2.39,3.13,3.89,4.28
2025-04-12 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.65,0.0,41.02,46.05,9.14,1.04,38.08,-0.01,0.07,-0.94,-1.52,2.24
2025-04-12 12:00:00,-0.21,-5.63,-0.21,-7.6,-9.15,0.0,-9.23,-18.55,-8.7,-9.23,-6.74,-0.21,29.96,36.38,15.24,1.06,33.37,-2.01,-2.29,-4.84,-6.39,0.01
2025-04-12 13:00:00,-0.2,-14.62,-0.2,-24.65,-60.63,-0.01,-40.04,-51.54,-32.66,-16.89,-15.89,-0.2,28.9,36.59,12.22,-0.02,33.15,-10.77,-10.75,-13.73,-15.49,-0.14
2025-04-12 14:00:00,-0.01,-18.22,-0.01,-30.64,-91.29,-6.26,-42.01,-63.79,-24.07,-20.53,-19.62,-0.01,29.61,38.05,11.58,-2.43,34.3,-14.0,-13.95,-17.24,-19.17,-0.13
2025-04-12 15:00:00,0.0,-5.9,0.0,-0.06,-44.13,-0.06,-18.68,-31.31,4.04,-18.68,-9.78,0.0,34.24,44.63,16.17,1.0,35.49,-4.46,-4.67,-7.6,-9.37,0.08
2025-04-12 16:00:00,1.99,1.99,1.99,0.18,-0.05,0.0,-0.08,-0.06,64.18,-0.08,-0.47,1.99,40.1,48.05,10.0,1.02,37.0,1.55,1.71,0.44,-0.3,2.92
2025-04-12 17:00:00,51.31,51.31,51.31,89.32,49.73,18.08,59.47,53.34,109.15,59.47,50.96,4.69,45.05,48.71,9.91,0.99,35.29,4.69,4.91,27.51,51.08,9.67
2025-04-12 18:00:00,113.87,113.87,113.87,118.63,90.52,22.57,111.31,98.85,116.3,111.31,111.31,4.5,45.57,51.37,23.08,1.05,38.33,4.48,4.89,30.23,58.34,36.54
2025-04-12 19:00:00,147.14,147.14,147.14,161.45,123.16,33.84,150.06,134.2,162.18,150.06,150.07,4.54,55.47,53.96,22.9,1.07,38.4,4.53,4.94,72.83,146.52,40.25
2025-04-12 20:00:00,209.38,209.38,209.38,147.58,115.64,50.02,120.89,117.46,209.38,120.89,120.89,4.8,54.16,61.76,13.56,1.06,39.36,4.79,5.12,31.7,60.64,39.92
2025-04-12 21:00:00,140.17,140.17,140.17,105.99,88.31,53.52,91.0,89.24,140.17,91.0,91.01,4.62,51.46,57.49,13.67,1.07,38.83,4.61,4.93,30.53,57.57,38.12
2025-04-12 22:00:00,104.71,104.71,104.71,101.97,78.47,49.43,86.27,82.0,104.71,86.27,86.27,4.28,49.86,54.17,10.09,1.09,38.4,4.28,4.54,29.23,54.71,33.45
2025-04-12 23:00:00,72.43,72.43,72.43,82.75,63.53,45.59,64.27,69.9,82.12,64.27,64.27,3.49,47.1,53.11,17.81,1.07,36.88,3.48,3.85,28.76,54.56,25.5
2025-04-13 00:00:00,86.61,86.61,86.61,80.31,59.38,34.99,63.99,63.99,86.61,63.99,63.99,3.83,48.89,51.15,3.02,1.05,37.54,3.83,3.95,27.2,51.33,19.86
2025-04-13 01:00:00,62.92,62.92,62.92,66.16,52.43,35.0,56.0,56.0,76.36,56.0,56.0,3.01,47.17,50.22,5.76,1.05,36.53,3.01,3.17,26.52,50.88,11.14
2025-04-13 02:00:00,49.9,49.9,49.9,63.06,40.34,31.3,42.36,42.36,70.83,42.36,42.37,2.99,39.56,44.2,3.0,1.07,28.01,2.99,3.1,22.39,42.4,6.24
2025-04-13 03:00:00,45.07,45.07,45.07,63.09,27.59,20.08,29.5,29.5,70.41,29.5,29.5,3.0,28.06,29.25,2.8,1.09,22.25,3.0,3.1,16.08,29.52,4.91
2025-04-13 04:00:00,85.39,85.39,85.39,63.05,29.63,15.31,32.06,34.9,69.87,32.06,32.06,2.99,30.42,31.71,3.0,1.09,23.93,2.99,3.09,17.32,32.09,4.99
2025-04-13 05:00:00,189.99,189.99,189.99,64.11,30.99,14.99,34.48,34.9,73.86,34.48,34.48,2.87,32.14,33.39,5.33,1.09,26.25,2.86,3.0,18.69,34.54,5.87
2025-04-13 06:00:00,85.4,85.4,85.4,63.01,29.01,21.63,29.41,32.25,54.18,29.41,29.42,3.01,29.0,28.5,5.65,1.13,27.36,3.01,3.1,16.14,29.23,5.6
2025-04-13 07:00:00,3.82,27.75,27.75,27.75,27.75,27.75,27.75,27.75,53.74,27.75,27.08,3.82,27.42,26.86,4.92,1.1,25.91,3.76,3.84,15.43,27.08,5.97
2025-04-13 08:00:00,6.13,14.15,14.15,12.87,19.96,17.23,12.87,34.5,12.71,12.87,12.7,6.13,14.59,14.04,3.09,1.12,14.01,5.89,5.95,9.36,12.64,5.22
2025-04-13 09:00:00,5.5,8.43,8.43,8.43,8.43,8.43,8.43,8.43,8.43,8.43,5.66,5.5,5.94,5.96,5.27,1.14,6.16,5.37,5.48,5.58,5.65,4.27
2025-04-13 10:00:00,2.64,2.67,2.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.68,2.64,2.75,2.74,2.68,1.11,2.77,2.6,2.64,2.66,2.68,1.7
2025-04-13 11:00:00,0.09,0.09,0.09,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,0.07,0.13,1.21,1.24,0.96,0.8,1.39,0.13,0.15,0.1,0.08,0.36
2025-04-13 12:00:00,-1.78,-1.78,-1.78,-5.28,-1.99,-0.07,-3.02,-2.0,-3.17,-2.0,-1.91,-1.37,4.0,4.11,1.43,0.08,3.7,-1.37,-1.35,-1.69,-1.87,-0.01
