date,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4,SYS
2026-03-28 00:00:00,97.61,97.61,97.61,97.61,97.61,97.61,97.61,97.61,106.84,89.84,78.89,20.04,103.01,104.61,62.84,21.98,100.04,17.55,11.57,49.25,63.63,56.47
2026-03-28 00:15:00,99.04,99.04,99.04,99.04,99.04,99.04,99.04,99.04,109.99,95.75,63.89,15.83,101.24,102.27,65.33,17.86,99.35,15.93,10.9,46.84,60.63,51.45
2026-03-28 00:30:00,94.25,94.25,94.25,94.25,94.25,94.25,94.25,94.25,109.74,94.25,58.99,14.49,97.22,97.36,68.5,12.94,96.95,14.56,11.06,43.49,56.05,40.8
2026-03-28 00:45:00,89.64,89.64,89.64,89.64,89.64,89.64,89.64,89.64,108.86,89.64,54.45,12.61,95.17,94.24,74.17,6.64,96.85,12.65,10.89,40.24,51.76,30.45
2026-03-28 01:00:00,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,106.84,96.0,83.01,16.8,97.05,97.44,67.89,17.91,96.13,16.83,15.01,27.11,31.82,45.46
2026-03-28 01:15:00,93.3,93.3,93.3,93.3,93.3,93.3,93.3,93.3,106.0,93.3,36.25,16.15,96.09,96.26,68.87,16.72,95.56,16.17,15.32,20.87,23.04,38.28
2026-03-28 01:30:00,91.64,91.64,91.64,91.64,91.64,91.64,91.64,91.64,107.79,91.64,28.99,13.97,94.62,94.57,69.03,13.9,94.49,13.97,14.0,14.0,14.0,29.8
2026-03-28 01:45:00,89.74,89.74,89.74,89.77,89.64,89.37,89.72,89.72,128.39,89.72,10.02,10.0,93.05,92.99,66.7,9.92,92.91,10.0,10.02,10.02,10.02,21.16
2026-03-28 02:00:00,92.09,92.09,92.09,92.09,92.09,92.09,92.09,92.09,107.8,92.09,63.47,15.14,94.11,94.58,63.06,17.04,92.99,15.16,13.99,17.74,19.13,32.72
2026-03-28 02:15:00,89.74,89.74,89.74,89.74,89.74,89.74,89.74,89.74,106.85,89.74,28.73,14.35,92.63,92.61,65.66,14.41,92.45,14.35,14.32,14.42,14.46,27.29
2026-03-28 02:30:00,88.87,88.87,88.87,89.16,87.77,84.86,88.6,88.6,106.85,88.6,16.76,12.75,91.63,91.44,65.65,12.12,91.75,12.75,12.9,13.36,13.56,20.08
2026-03-28 02:45:00,89.64,89.64,89.64,91.68,81.97,61.77,87.76,87.76,113.59,87.76,10.36,9.85,90.74,90.58,63.91,9.32,90.81,9.85,10.0,10.23,10.34,17.86
2026-03-28 03:00:00,20.0,88.98,20.0,90.54,83.3,68.0,87.56,87.56,107.77,87.56,30.12,13.97,90.41,90.35,66.5,13.9,90.28,13.97,13.99,13.99,13.99,25.99
2026-03-28 03:15:00,19.99,89.49,19.99,91.76,81.25,59.0,87.43,87.43,106.85,87.43,30.12,12.22,90.28,90.22,65.86,12.15,90.15,12.22,12.24,12.24,12.24,24.61
2026-03-28 03:30:00,25.0,88.79,25.0,90.62,82.11,64.09,87.11,87.11,106.84,87.11,25.31,9.97,89.95,89.9,64.94,9.91,89.82,9.97,10.0,10.0,10.0,20.09
2026-03-28 03:45:00,20.0,88.87,20.0,90.98,81.2,60.5,86.95,86.95,105.6,86.95,10.0,9.51,89.9,89.74,65.53,8.96,89.97,9.51,9.65,9.87,9.98,18.05
2026-03-28 04:00:00,57.0,89.24,57.0,91.14,82.34,63.86,87.53,87.53,103.12,87.53,59.88,12.49,90.25,90.15,66.62,12.23,90.21,12.49,12.56,12.65,12.7,21.0
2026-03-28 04:15:00,86.8,90.25,86.8,92.83,80.9,55.85,87.94,87.94,106.84,87.94,14.59,10.01,90.88,90.76,66.5,9.62,90.89,10.01,10.12,10.26,10.33,20.99
2026-03-28 04:30:00,87.3,90.29,87.3,92.64,81.77,58.95,88.18,88.18,106.84,88.18,10.64,10.0,91.21,91.02,67.25,9.29,91.35,9.99,10.18,10.47,10.61,23.29
2026-03-28 04:45:00,91.89,91.89,91.89,95.31,79.48,46.27,88.82,88.82,106.85,88.82,10.16,9.58,91.85,91.67,67.46,8.94,91.96,9.57,9.74,10.01,10.13,20.08
2026-03-28 05:00:00,90.33,90.33,90.33,90.06,85.93,77.69,88.53,87.68,104.36,88.53,10.47,9.71,90.91,90.69,67.25,8.88,91.1,9.7,9.91,10.26,10.43,18.48
2026-03-28 05:15:00,69.98,91.98,69.98,94.19,82.72,59.84,89.95,87.59,103.95,87.78,27.95,10.0,91.34,90.57,71.78,6.69,92.57,9.98,10.81,12.29,13.03,20.02
2026-03-28 05:30:00,10.5,95.03,10.5,97.32,84.17,59.31,92.85,88.28,106.85,88.48,15.6,10.5,91.98,91.28,71.87,7.36,93.11,10.49,11.04,13.99,15.34,21.57
2026-03-28 05:45:00,98.34,98.34,98.34,101.75,82.56,45.94,95.12,88.93,101.71,89.4,30.12,12.11,93.03,92.25,73.6,8.23,94.35,12.1,12.08,20.39,23.99,25.56
2026-03-28 06:00:00,91.16,91.16,91.16,91.3,90.48,89.0,91.02,90.75,104.76,90.75,11.11,7.99,93.65,93.49,68.28,7.31,93.72,7.99,7.89,10.0,10.92,22.85
2026-03-28 06:15:00,51.82,51.82,51.82,94.04,84.36,66.77,90.74,87.58,102.53,87.78,16.17,9.55,91.31,90.57,71.51,6.14,92.52,9.54,9.99,14.0,15.81,20.94
2026-03-28 06:30:00,14.0,25.51,14.0,92.43,79.4,55.74,87.99,83.74,106.85,86.65,33.91,11.1,90.32,89.44,72.15,6.5,91.85,11.1,10.7,22.66,27.89,23.1
2026-03-28 06:45:00,12.51,21.84,12.51,87.63,70.89,40.47,81.93,76.46,97.09,81.93,66.9,12.5,86.2,84.58,75.43,5.03,89.11,12.48,13.83,20.18,23.14,21.45
2026-03-28 07:00:00,9.26,25.56,9.26,89.55,88.4,86.35,89.16,88.81,107.57,89.16,30.11,8.79,92.22,92.03,67.25,7.06,92.43,8.81,6.99,22.01,28.54,25.63
2026-03-28 07:15:00,10.67,28.06,10.67,82.6,75.67,63.28,80.24,78.1,101.24,80.24,72.34,10.67,84.46,82.96,72.34,3.1,87.22,10.65,10.87,24.63,30.84,23.57
2026-03-28 07:30:00,13.06,29.49,13.06,79.82,77.77,74.12,79.12,78.49,93.09,79.12,79.11,13.05,83.72,81.84,75.43,3.89,87.2,13.03,13.97,26.34,32.01,25.64
2026-03-28 07:45:00,14.0,29.52,14.0,70.0,64.77,55.42,68.22,66.61,76.05,68.22,68.21,14.0,66.72,62.67,81.61,2.24,74.38,13.89,18.62,27.02,31.31,20.0
2026-03-28 08:00:00,12.34,44.35,12.34,80.69,80.69,80.69,80.69,80.69,80.69,80.69,80.66,12.34,92.92,91.66,74.7,4.89,95.22,12.34,9.99,37.66,49.9,29.49
2026-03-28 08:15:00,12.51,37.57,12.51,75.52,75.52,75.52,75.52,75.52,75.52,75.52,75.49,12.51,91.93,90.44,75.91,4.48,94.63,12.49,11.45,32.42,41.79,27.01
2026-03-28 08:30:00,13.01,13.01,13.01,67.46,67.46,67.46,67.46,67.46,67.46,67.46,67.44,13.0,92.88,91.58,75.43,6.11,95.19,12.99,12.2,29.62,37.41,26.88
2026-03-28 08:45:00,13.47,13.47,13.47,49.53,49.53,49.53,49.53,49.53,49.53,49.53,49.52,13.47,92.89,91.42,77.01,6.45,95.45,13.43,14.19,22.63,26.53,25.82
2026-03-28 09:00:00,13.97,13.97,13.97,76.16,76.16,76.16,76.16,76.16,76.16,76.16,76.13,13.97,88.68,87.36,73.86,7.11,91.05,13.96,12.43,33.93,43.4,26.2
2026-03-28 09:15:00,13.0,13.0,13.0,49.19,49.19,49.19,49.19,49.19,49.19,49.19,49.17,13.0,88.11,86.81,73.03,6.33,90.43,12.99,11.63,31.8,40.7,22.95
2026-03-28 09:30:00,12.46,12.46,12.46,40.89,40.89,40.89,40.89,40.89,40.89,40.89,40.87,12.46,86.97,85.24,75.43,4.48,90.72,12.43,12.33,27.55,34.36,20.06
2026-03-28 09:45:00,9.51,9.51,9.51,13.9,12.2,8.87,13.39,12.7,13.64,13.39,13.39,9.51,86.99,85.99,68.53,6.33,91.16,9.49,10.24,11.74,12.49,16.46
2026-03-28 10:00:00,14.76,30.75,14.76,36.94,36.94,36.94,36.94,36.94,36.94,36.94,36.93,14.75,79.75,72.6,89.66,2.24,87.56,14.58,19.08,28.13,32.44,20.61
2026-03-28 10:15:00,11.71,11.71,11.71,16.79,16.79,16.79,16.79,16.79,16.79,16.79,16.78,11.71,86.96,69.5,72.44,6.65,88.93,11.67,12.83,15.21,16.35,16.79
2026-03-28 10:30:00,8.91,8.91,8.91,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.9,8.91,88.75,67.9,67.05,7.84,89.03,8.9,9.15,9.62,9.85,12.74
2026-03-28 10:45:00,6.36,6.36,6.36,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.45,5.84,87.99,66.31,65.06,5.15,88.11,5.83,6.0,6.28,6.42,9.1
2026-03-28 11:00:00,9.23,9.23,9.23,9.05,9.05,9.05,9.05,9.05,9.05,9.05,9.31,9.76,91.97,69.38,67.13,10.66,91.46,10.02,9.87,9.51,9.34,10.09
2026-03-28 11:15:00,8.25,8.25,8.25,8.48,6.93,3.99,8.04,7.45,8.25,8.04,8.04,8.25,90.49,68.07,66.16,8.61,90.15,8.36,8.3,8.14,8.06,10.0
2026-03-28 11:30:00,7.33,7.33,7.33,7.55,6.09,3.32,7.13,6.58,7.33,7.14,7.29,7.33,87.74,65.94,64.31,7.31,87.52,7.33,7.34,7.31,7.3,9.57
2026-03-28 11:45:00,6.68,6.68,6.68,7.05,4.61,0.0,6.35,5.43,6.68,6.36,6.49,6.68,86.11,64.42,62.45,7.32,85.72,6.94,6.85,6.62,6.51,8.69
2026-03-28 12:00:00,7.2,7.2,7.2,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.11,7.2,67.86,42.87,59.44,10.07,98.51,8.61,8.26,7.54,7.17,10.0
2026-03-28 12:15:00,5.71,5.71,5.71,5.03,4.63,3.86,4.92,4.77,4.97,4.93,5.37,5.71,67.4,41.62,57.78,10.06,98.44,7.72,7.17,6.04,5.47,8.27
2026-03-28 12:30:00,6.74,6.74,6.74,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.52,6.74,67.52,42.44,59.12,9.43,98.32,8.0,7.66,6.95,6.59,9.1
2026-03-28 12:45:00,7.99,8.56,7.99,8.43,8.43,8.43,8.43,8.43,8.43,8.43,8.43,7.99,67.86,43.59,60.43,10.07,98.15,9.28,9.09,8.68,8.47,10.0
2026-03-28 13:00:00,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.41,6.41,66.67,39.87,59.08,7.98,97.41,7.22,7.04,6.64,6.44,8.27
2026-03-28 13:15:00,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,66.49,40.0,59.55,7.36,97.28,7.06,6.99,6.81,6.72,8.96
2026-03-28 13:30:00,8.55,8.55,8.55,8.35,4.47,3.92,8.52,3.04,8.56,8.52,8.52,8.55,67.03,41.15,60.41,8.88,97.2,8.73,8.7,8.59,8.53,9.99
2026-03-28 13:45:00,9.99,9.99,9.99,10.22,4.5,0.09,9.77,3.86,10.09,9.77,10.02,9.99,67.22,41.93,61.11,9.9,97.03,9.99,10.02,10.02,10.02,11.05
2026-03-28 14:00:00,5.0,5.0,5.0,7.16,2.66,4.82,7.97,0.0,7.72,7.97,7.72,5.0,61.76,44.41,59.83,2.24,91.65,4.98,5.62,6.95,7.59,5.39
2026-03-28 14:15:00,5.5,5.5,5.5,9.24,5.0,7.03,10.0,2.5,9.77,10.0,9.99,5.5,61.19,45.25,62.19,2.24,90.9,5.46,6.53,8.73,9.79,9.1
2026-03-28 14:30:00,9.69,9.69,9.69,24.72,11.88,8.19,25.04,8.2,25.18,25.04,25.03,9.69,58.62,51.44,77.01,2.24,85.96,9.55,13.23,20.73,24.35,16.64
2026-03-28 14:45:00,17.79,17.79,17.79,42.84,26.36,0.1,38.89,30.18,40.91,38.89,38.88,17.79,65.17,58.93,80.71,2.24,86.96,17.68,21.12,28.52,32.1,25.15
2026-03-28 15:00:00,8.27,21.12,8.27,21.21,1.14,7.32,24.04,-2.01,53.0,24.04,24.03,8.27,56.28,51.65,71.7,-2.69,82.65,8.18,11.63,18.97,22.46,13.11
2026-03-28 15:15:00,14.01,35.42,14.01,44.15,8.99,0.0,45.0,9.99,51.53,45.0,44.99,14.0,65.87,62.38,72.58,2.19,82.87,13.85,15.81,25.68,36.84,16.76
2026-03-28 15:30:00,16.62,60.19,16.62,71.36,46.12,0.0,63.58,55.02,87.42,63.58,63.57,16.61,74.0,70.95,77.0,4.86,83.1,16.44,18.82,30.75,61.89,21.91
2026-03-28 15:45:00,20.79,78.83,20.79,94.66,61.18,0.0,84.35,72.99,106.85,84.35,84.33,20.79,88.2,87.14,74.2,16.64,90.18,20.67,20.54,41.08,82.02,35.0
2026-03-28 16:00:00,15.62,55.72,15.62,66.98,47.02,11.88,60.35,53.81,101.74,60.35,60.33,15.62,80.4,77.59,78.35,2.24,85.74,15.55,16.72,33.36,58.69,16.7
2026-03-28 16:15:00,68.71,68.71,68.71,82.8,54.59,3.28,74.12,64.52,107.78,74.12,74.11,17.84,92.31,90.33,81.3,8.67,96.01,17.74,17.56,40.0,72.47,20.0
2026-03-28 16:30:00,96.57,96.57,96.57,99.84,64.06,0.0,88.4,76.44,125.98,88.4,88.38,19.99,95.2,94.52,75.02,17.04,96.43,19.93,19.21,45.07,86.49,37.47
2026-03-28 16:45:00,188.97,188.97,188.97,112.51,77.86,16.04,101.34,89.8,108.73,101.33,101.3,23.59,100.14,101.88,62.92,32.27,96.77,23.65,23.21,54.99,98.49,60.16
2026-03-28 17:00:00,114.0,114.0,114.0,97.93,65.48,0.07,89.44,76.64,103.15,89.44,89.41,18.17,100.35,99.33,80.28,13.37,102.29,18.21,20.0,47.03,86.94,44.83
2026-03-28 17:15:00,370.18,370.18,370.18,107.41,79.55,23.92,99.89,89.02,110.54,99.89,99.86,18.53,105.49,105.49,76.04,17.5,105.46,18.6,16.64,49.09,96.91,60.17
2026-03-28 17:30:00,139.0,139.0,139.0,133.0,98.57,33.36,122.31,109.63,127.69,109.78,122.26,19.94,109.3,110.53,70.08,24.08,106.9,20.04,15.15,52.31,118.9,91.36
2026-03-28 17:45:00,250.08,250.08,250.08,134.1,116.95,82.24,129.72,122.89,135.08,122.97,129.68,24.04,112.94,115.4,64.48,32.65,108.18,24.17,14.61,56.07,125.93,95.9
2026-03-28 18:00:00,189.19,189.19,189.19,130.8,109.88,71.68,124.42,116.84,127.88,116.93,124.37,23.58,116.67,118.84,73.28,18.33,112.59,23.63,18.3,58.72,120.74,96.76
2026-03-28 18:15:00,234.21,234.21,234.21,133.0,133.31,130.45,134.6,133.93,138.88,133.94,134.55,22.83,118.45,120.8,72.04,21.26,114.03,22.9,16.24,58.44,130.76,101.01
2026-03-28 18:30:00,252.07,252.07,252.07,143.11,132.76,110.7,141.35,136.87,147.07,136.92,141.3,22.28,118.89,121.35,70.58,23.63,114.24,22.38,14.73,57.89,137.41,101.94
2026-03-28 18:45:00,245.05,245.05,245.05,154.91,154.99,154.25,155.33,155.15,156.45,130.31,155.27,19.31,118.91,121.6,66.66,25.77,113.82,19.44,9.99,55.39,151.19,101.97
2026-03-28 19:00:00,300.01,300.01,300.01,158.0,158.0,158.0,158.0,158.0,158.0,158.0,157.95,22.25,120.24,122.71,71.51,22.7,115.65,22.34,15.41,58.87,154.05,105.36
2026-03-28 19:15:00,250.08,250.08,250.08,156.34,156.34,156.34,156.34,156.34,156.34,156.34,156.29,19.22,120.24,122.84,69.03,21.66,115.39,19.33,11.58,56.72,152.23,105.04
2026-03-28 19:30:00,245.04,245.04,245.04,154.96,154.96,154.96,154.96,154.96,154.96,154.96,154.9,17.51,120.14,122.86,66.94,22.41,115.07,17.63,9.02,55.31,150.74,104.12
