date,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4,SYS
2025-08-31 00:00:00,88.53,88.53,88.53,80.6,44.91,15.86,88.74,83.6,105.45,85.46,88.74,26.0,74.43,84.55,14.54,1.49,55.85,20.39,19.93,54.37,87.94,53.07
2025-08-31 01:00:00,78.47,78.47,78.47,71.47,39.27,12.93,78.91,72.91,103.38,78.91,78.91,36.07,70.17,77.41,14.48,1.49,54.73,22.96,22.1,50.9,78.1,40.78
2025-08-31 02:00:00,70.15,70.15,70.15,63.96,35.55,12.33,70.53,64.7,103.11,67.72,70.53,33.39,62.96,66.86,15.33,1.49,54.29,22.92,21.9,46.51,69.79,39.17
2025-08-31 03:00:00,66.62,66.62,66.62,60.32,31.34,7.61,67.02,60.33,97.48,64.09,67.03,39.95,59.61,62.31,15.29,1.66,53.76,22.27,21.22,44.01,66.22,37.23
2025-08-31 04:00:00,63.3,63.3,63.3,57.26,29.04,5.95,63.79,58.49,94.56,60.93,62.98,44.44,56.42,57.91,15.95,1.69,53.15,25.13,24.04,43.74,62.94,38.43
2025-08-31 05:00:00,66.17,66.17,66.17,69.93,47.14,8.12,64.56,54.87,103.38,60.79,62.99,50.0,54.45,56.4,20.72,1.5,52.23,24.06,22.38,42.22,62.94,36.08
2025-08-31 06:00:00,66.76,66.76,66.76,70.51,48.05,9.18,65.0,56.06,103.38,61.12,63.27,57.6,55.24,57.07,19.99,1.5,52.48,29.23,27.74,45.14,63.23,46.97
2025-08-31 07:00:00,63.58,63.58,63.58,67.09,48.14,16.24,62.13,54.28,97.48,54.52,53.73,64.6,51.05,51.6,20.0,1.66,47.91,47.94,46.39,49.95,53.71,39.88
2025-08-31 08:00:00,99.07,99.07,99.07,22.31,22.25,22.15,22.3,22.27,105.92,22.3,23.09,99.07,21.16,21.59,13.7,2.52,20.66,25.06,23.76,23.36,23.11,19.24
2025-08-31 09:00:00,91.31,91.31,91.31,5.38,4.78,3.6,5.2,5.22,100.76,5.2,13.44,91.31,12.35,12.59,8.13,2.71,12.02,14.54,13.81,13.59,13.44,10.7
2025-08-31 10:00:00,86.21,86.21,86.21,0.01,0.03,0.0,-0.01,0.13,86.03,1.94,6.78,86.21,7.68,7.9,7.3,2.83,11.88,13.23,6.8,6.77,6.78,5.9
2025-08-31 11:00:00,78.45,78.45,78.45,-0.02,0.01,-0.01,-0.02,0.09,59.35,1.64,7.44,78.45,9.05,10.0,8.69,2.92,16.2,12.39,7.45,7.42,7.44,6.47
2025-08-31 12:00:00,91.38,91.38,91.38,-0.11,-0.07,-0.08,-0.11,0.03,27.37,1.83,5.35,91.38,6.96,8.0,7.88,2.87,12.56,11.51,5.2,5.28,5.34,5.39
2025-08-31 13:00:00,99.98,99.98,99.98,-1.0,-0.93,-0.95,-1.0,-0.81,56.43,1.66,6.49,99.98,8.65,8.0,9.79,2.98,16.05,10.54,6.31,6.41,6.48,6.04
2025-08-31 14:00:00,100.95,100.95,100.95,-0.61,-0.6,-0.6,-0.61,-0.57,69.78,0.0,10.75,100.95,11.93,11.98,10.74,3.35,11.88,11.37,10.82,10.75,10.75,7.44
2025-08-31 15:00:00,95.28,95.28,95.28,0.0,0.0,-0.01,0.0,0.0,86.94,0.0,10.0,95.28,46.33,47.55,12.43,3.33,43.41,12.48,11.51,10.39,10.07,10.99
2025-08-31 16:00:00,95.01,95.01,95.01,27.6,18.78,4.22,25.47,21.98,103.14,25.47,32.69,95.01,56.09,52.01,9.32,3.33,47.92,21.7,25.88,30.54,32.36,30.06
2025-08-31 17:00:00,137.9,137.9,137.9,86.89,56.39,4.96,79.74,68.2,160.96,79.74,74.9,137.9,71.26,76.2,13.0,2.84,55.45,41.77,40.92,57.93,74.93,60.63
2025-08-31 18:00:00,155.3,155.3,155.3,111.77,65.59,17.53,117.59,103.75,122.53,116.36,115.48,155.3,73.71,80.55,19.48,2.62,59.03,35.28,32.93,70.67,115.09,77.27
2025-08-31 19:00:00,146.86,146.86,146.86,127.25,82.08,47.15,135.1,129.18,146.86,135.1,134.8,146.86,77.11,84.49,21.6,2.55,65.97,19.54,17.0,71.82,134.26,79.9
2025-08-31 20:00:00,141.71,141.71,141.71,125.6,88.16,59.55,132.07,126.37,141.71,131.39,132.06,141.71,84.15,96.92,18.02,2.58,62.73,14.61,13.49,69.61,131.76,79.34
2025-08-31 21:00:00,141.31,141.31,141.31,110.53,89.81,73.88,114.15,110.84,119.51,114.15,114.15,141.31,84.13,97.02,21.88,2.55,62.4,9.32,7.17,59.63,114.12,76.73
2025-08-31 22:00:00,106.17,106.17,106.17,100.08,83.82,71.4,102.63,100.86,106.17,100.86,100.46,106.17,81.62,92.21,20.74,2.55,65.14,5.86,4.19,51.96,100.15,68.6
2025-08-31 23:00:00,96.06,96.06,96.06,88.38,73.18,62.0,89.76,88.26,96.06,88.8,89.76,96.06,74.49,83.64,19.46,2.55,60.41,5.99,4.52,47.51,89.89,55.2
2025-09-01 00:00:00,95.75,95.75,95.75,89.33,70.06,35.79,84.08,76.11,86.11,81.45,84.03,95.75,72.94,78.13,11.54,2.55,60.5,5.63,5.08,45.86,84.17,50.79
2025-09-01 01:00:00,93.87,93.87,93.87,89.14,65.71,18.07,81.43,80.08,84.27,80.59,81.43,93.87,70.2,77.5,13.04,2.55,59.02,5.81,5.08,45.03,81.54,48.81
2025-09-01 02:00:00,83.56,83.56,83.56,87.95,66.14,22.34,80.97,77.84,83.56,78.98,80.51,83.56,68.56,75.49,14.99,2.55,56.53,6.07,5.18,44.42,80.62,45.17
2025-09-01 03:00:00,89.55,89.55,89.55,86.89,61.7,17.64,80.03,69.75,82.67,74.94,77.9,89.55,66.43,72.02,13.79,2.55,55.58,6.5,5.71,42.72,77.88,38.68
2025-09-01 04:00:00,91.97,91.97,91.97,88.69,61.85,15.0,81.37,70.32,84.2,74.33,79.73,91.97,68.82,75.07,12.12,2.55,53.06,7.39,6.78,44.57,79.76,40.08
2025-09-01 05:00:00,155.4,155.4,155.4,98.73,71.14,25.21,92.58,81.88,95.09,85.76,88.42,155.4,72.34,79.74,19.81,2.42,60.24,9.77,8.12,48.2,88.41,56.53
2025-09-01 06:00:00,175.01,175.01,175.01,113.97,67.63,33.23,120.43,110.29,121.47,113.97,117.71,175.01,77.81,81.34,18.71,2.46,71.77,10.73,8.96,61.07,117.51,75.51
2025-09-01 07:00:00,215.05,215.05,215.05,117.38,96.06,53.18,125.67,121.08,134.1,123.13,128.38,215.05,87.64,91.97,15.05,3.37,78.54,11.86,11.77,67.14,128.2,88.12
2025-09-01 08:00:00,175.01,175.01,175.01,108.84,97.33,64.0,116.1,112.64,114.41,114.24,116.1,175.01,88.76,91.4,13.08,3.41,77.73,17.67,16.64,64.55,115.98,90.15
2025-09-01 09:00:00,120.0,120.0,120.0,100.01,78.97,35.79,98.19,90.66,99.24,98.19,98.19,120.0,81.72,83.94,12.85,3.36,71.35,25.32,25.04,59.97,98.2,80.91
2025-09-01 10:00:00,81.7,81.7,81.7,72.64,48.79,14.03,82.0,72.78,80.57,82.0,82.0,81.7,76.63,77.73,14.66,3.38,67.71,39.84,39.24,59.93,81.4,76.24
2025-09-01 11:00:00,68.93,68.93,68.93,64.23,35.5,16.64,69.4,58.46,68.93,69.4,69.24,68.93,76.77,76.06,8.67,4.97,65.25,17.08,17.21,43.54,69.19,62.59
2025-09-01 12:00:00,66.76,38.96,38.96,40.25,32.0,13.73,38.27,34.69,48.12,38.27,38.42,66.76,69.45,64.52,8.28,2.72,58.46,25.39,29.92,35.82,38.14,48.97
2025-09-01 13:00:00,63.2,24.8,24.8,23.12,12.84,6.07,25.03,21.14,56.27,25.03,25.03,63.2,62.72,59.78,7.91,2.55,53.66,16.67,19.74,23.38,24.75,40.08
2025-09-01 14:00:00,61.1,42.72,42.72,39.33,21.62,0.0,42.73,19.7,75.01,42.73,42.72,61.1,69.69,66.94,4.38,2.55,57.81,14.04,16.55,30.85,42.51,46.72
2025-09-01 15:00:00,69.45,69.45,69.45,71.01,42.51,4.65,67.76,35.0,76.29,67.76,67.76,69.45,76.27,75.38,8.08,3.69,65.22,8.63,10.01,40.0,67.67,56.38
2025-09-01 16:00:00,85.23,85.23,85.23,83.13,38.36,8.13,84.67,62.5,85.02,84.67,84.67,85.23,75.43,77.77,11.77,2.55,67.78,8.29,7.64,45.95,84.67,65.16
2025-09-01 17:00:00,130.76,130.76,130.76,110.93,75.0,14.08,109.7,95.08,110.79,109.7,109.69,130.76,80.21,83.5,14.99,2.45,73.19,11.08,9.9,57.22,107.13,76.92
