date,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4,SYS
2026-01-26 00:00:00,102.57,102.57,102.57,109.76,109.76,109.76,109.76,109.76,109.76,109.76,102.59,102.51,102.58,102.58,102.58,64.9,102.58,98.07,102.57,102.57,102.58,103.44
2026-01-26 00:15:00,101.85,101.85,101.85,105.42,105.42,105.42,105.42,105.42,105.42,105.42,101.86,101.79,101.85,101.85,101.86,64.9,101.85,97.43,101.85,101.85,101.85,101.89
2026-01-26 00:30:00,98.69,98.69,98.69,101.11,101.11,101.11,101.11,101.11,101.11,101.11,99.02,98.63,98.69,98.69,98.69,66.56,98.69,94.84,98.69,98.68,98.69,98.75
2026-01-26 00:45:00,98.25,98.25,98.25,99.41,99.41,99.41,99.41,99.41,99.41,99.41,98.26,98.2,98.26,98.26,98.26,67.34,98.26,94.56,98.25,98.25,98.25,98.21
2026-01-26 01:00:00,99.42,99.42,99.42,103.2,104.8,104.07,102.49,104.8,102.84,102.49,102.49,99.4,99.42,99.42,99.42,86.54,99.42,98.06,99.42,99.42,99.42,99.45
2026-01-26 01:15:00,98.69,98.69,98.69,101.49,102.04,101.79,101.24,102.04,101.36,101.24,101.24,98.64,98.78,98.77,98.88,86.54,98.8,97.31,98.66,98.69,98.7,98.79
2026-01-26 01:30:00,98.25,98.25,98.25,101.18,101.83,101.52,100.85,101.88,100.95,100.85,100.84,98.07,98.66,98.62,99.13,86.54,98.73,96.55,98.11,98.21,98.28,98.65
2026-01-26 01:45:00,97.07,97.07,97.07,100.37,100.47,100.33,99.87,101.28,99.23,99.87,97.24,96.53,98.48,98.35,100.08,87.5,98.7,94.51,96.61,96.96,97.19,98.41
2026-01-26 02:00:00,98.19,98.19,98.19,101.16,101.34,101.21,100.8,101.85,100.34,100.8,100.8,98.02,98.63,98.59,99.14,95.19,98.7,97.4,98.04,98.16,98.23,98.57
2026-01-26 02:15:00,96.85,96.85,96.85,100.11,100.46,100.2,99.4,101.46,98.48,99.4,97.02,96.27,98.36,98.23,100.09,86.54,98.6,94.11,96.34,96.73,96.97,98.22
2026-01-26 02:30:00,95.34,95.34,95.34,96.92,96.92,96.92,96.92,96.92,96.92,96.92,95.66,94.3,98.07,97.83,101.21,76.7,98.51,90.4,94.43,95.14,95.57,97.85
2026-01-26 02:45:00,95.21,95.21,95.21,97.79,97.79,97.79,97.79,97.79,97.79,97.79,95.54,94.11,98.09,97.84,101.4,75.56,98.55,90.0,94.25,94.99,95.45,97.87
2026-01-26 03:00:00,95.15,95.15,95.15,95.44,95.44,95.44,95.44,95.44,95.44,95.44,95.44,94.18,97.68,97.46,100.56,77.97,98.09,90.56,94.31,94.95,95.35,97.19
2026-01-26 03:15:00,96.04,96.04,96.04,96.38,96.38,96.38,96.38,96.38,96.38,96.38,96.38,96.03,97.9,97.74,100.02,83.45,98.2,92.67,95.43,95.9,96.19,97.53
2026-01-26 03:30:00,95.26,95.26,95.26,97.35,96.71,91.83,95.55,100.1,95.29,95.55,95.55,95.25,97.83,97.61,100.76,77.85,98.25,90.61,94.41,95.06,95.46,97.42
2026-01-26 03:45:00,95.78,95.78,95.78,97.77,96.04,88.5,96.04,99.49,97.0,96.04,96.03,95.77,98.01,97.81,100.54,80.73,98.36,91.76,95.05,95.61,95.96,97.61
2026-01-26 04:00:00,93.01,93.01,93.01,95.2,94.71,92.41,94.69,95.8,94.99,94.69,94.69,93.0,97.34,96.97,102.21,63.5,98.03,85.2,91.62,92.69,93.36,96.64
2026-01-26 04:15:00,93.69,93.69,93.69,95.22,94.45,92.32,94.85,95.02,95.06,94.85,94.12,93.67,97.48,97.16,101.75,67.8,98.09,86.83,92.46,93.4,93.99,96.98
2026-01-26 04:30:00,96.09,96.09,96.09,97.07,95.57,92.58,95.29,97.25,96.09,95.29,95.29,96.08,97.66,97.43,100.66,76.81,98.08,90.16,94.13,94.79,95.2,97.22
2026-01-26 04:45:00,96.93,96.93,96.93,99.8,94.92,93.21,95.3,95.3,96.93,95.3,94.35,96.92,97.47,97.17,101.43,70.02,98.03,87.58,92.81,93.68,94.23,96.83
2026-01-26 05:00:00,94.58,94.58,94.58,93.64,93.64,93.64,93.64,93.64,93.64,93.64,94.58,94.51,94.59,94.59,94.59,42.53,94.59,90.23,94.58,94.58,94.58,95.0
2026-01-26 05:15:00,103.77,103.77,103.77,94.2,94.2,94.2,94.2,94.2,94.2,94.2,95.71,103.69,95.72,95.72,95.74,42.79,95.72,91.24,95.7,95.7,95.71,96.41
2026-01-26 05:30:00,150.12,150.12,150.12,127.49,99.78,100.91,99.48,99.48,109.29,99.48,97.97,149.99,98.02,98.02,98.12,43.27,98.03,93.18,97.95,97.96,97.97,98.27
2026-01-26 05:45:00,200.18,200.18,200.18,163.21,101.93,104.46,101.45,101.01,123.06,97.06,99.02,200.0,99.1,98.81,99.26,44.49,99.06,94.03,98.97,98.99,99.01,99.69
2026-01-26 06:00:00,140.58,140.58,140.58,103.55,103.55,103.55,103.55,103.55,103.55,92.72,100.62,140.44,100.57,100.57,100.62,43.27,100.57,94.84,100.46,100.56,100.57,100.74
2026-01-26 06:15:00,156.57,156.57,156.57,140.08,110.09,110.03,110.03,109.75,119.14,100.27,107.23,156.42,105.82,105.87,104.87,45.96,105.73,96.8,103.08,107.44,107.4,107.11
2026-01-26 06:30:00,184.68,184.68,184.68,154.48,113.7,113.57,113.57,113.23,125.16,105.79,110.76,184.5,110.03,110.05,109.59,50.22,109.99,102.27,108.46,110.87,110.85,112.0
2026-01-26 06:45:00,224.23,224.23,224.23,172.7,130.11,129.96,129.96,129.62,141.65,113.42,125.46,223.99,125.48,125.48,125.61,51.18,125.49,117.75,125.23,125.45,125.47,134.52
