date,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4,SYS
2026-08-12 00:00:00,5.75,164.49,164.49,171.72,163.33,163.92,163.11,163.03,163.3,162.86,162.81,2.98,133.73,151.48,71.62,0.91,110.61,2.89,3.01,97.77,163.29,69.99
2026-08-12 00:15:00,2.98,159.6,159.6,162.73,159.13,159.39,159.03,159.0,159.06,158.92,158.9,2.98,133.37,151.13,71.52,0.91,110.39,2.9,3.01,94.9,158.43,62.61
2026-08-12 00:30:00,2.82,153.99,153.99,153.99,153.99,153.99,153.99,153.99,153.99,153.99,154.0,2.82,132.18,149.35,71.13,0.9,110.15,2.74,2.85,91.55,152.87,35.79
2026-08-12 00:45:00,2.51,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.01,2.51,127.52,141.37,69.79,0.91,110.01,2.44,2.54,86.11,143.92,13.94
2026-08-12 01:00:00,2.82,154.42,154.42,154.42,154.42,154.42,154.42,154.42,154.42,154.42,154.43,2.82,131.64,148.47,70.95,0.91,110.2,2.74,2.87,92.53,153.29,54.57
2026-08-12 01:15:00,2.82,149.9,149.9,149.9,149.9,149.9,149.9,149.9,149.9,149.9,149.91,2.82,129.66,145.11,70.45,0.91,110.1,2.74,2.87,89.85,148.8,47.6
2026-08-12 01:30:00,2.77,149.42,149.42,147.87,147.87,147.87,147.87,147.87,147.87,147.87,147.87,2.77,128.56,143.13,70.15,0.9,110.13,2.7,2.82,89.54,148.32,33.19
2026-08-12 01:45:00,2.8,146.26,146.26,145.83,145.83,145.83,145.83,145.83,145.83,145.83,145.84,2.8,127.38,141.15,69.87,0.9,110.07,2.73,2.85,87.68,145.17,27.34
2026-08-12 02:00:00,2.47,145.09,145.09,145.09,145.09,145.09,145.09,145.09,145.09,145.09,145.1,2.47,126.89,140.44,69.57,0.89,110.02,2.4,2.53,87.15,144.01,35.42
2026-08-12 02:15:00,2.86,142.8,142.8,142.39,142.39,142.39,142.39,142.39,142.39,142.39,142.4,2.86,125.39,137.82,69.39,0.9,110.01,2.79,2.92,85.94,141.74,32.22
2026-08-12 02:30:00,2.86,142.86,142.86,142.86,142.86,142.86,142.86,142.86,142.86,142.86,142.87,2.86,125.65,138.28,69.45,0.9,110.01,2.79,2.92,85.98,141.8,34.78
2026-08-12 02:45:00,2.94,144.38,144.38,142.86,142.86,142.86,142.86,142.86,142.86,142.86,142.87,2.94,125.67,138.27,69.48,0.91,110.01,2.88,3.01,86.91,143.3,37.14
