date,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4,SYS
2025-07-18 00:00:00,4.98,58.97,58.97,106.98,107.56,100.97,106.8,107.74,111.05,106.8,106.8,4.58,49.39,82.22,5.86,3.9,4.98,4.58,4.64,32.84,58.87,37.87
2025-07-18 01:00:00,4.98,57.45,57.45,98.86,95.34,92.22,99.15,98.62,101.44,99.15,99.15,4.47,48.19,80.98,5.47,3.34,4.17,4.46,4.61,32.2,57.37,30.87
2025-07-18 02:00:00,5.58,57.15,57.15,95.61,95.0,91.21,95.36,95.72,98.72,95.36,95.36,5.58,47.35,79.99,3.8,1.15,3.55,5.59,5.72,32.56,57.03,29.47
2025-07-18 03:00:00,6.09,55.71,55.71,94.85,88.76,82.52,96.37,95.3,97.23,96.37,96.37,6.1,46.33,78.51,4.29,1.11,3.22,6.1,5.76,31.98,55.6,29.97
2025-07-18 04:00:00,7.57,53.9,53.9,95.97,87.57,78.45,98.66,97.06,98.0,98.66,98.66,7.57,45.31,78.3,5.28,1.09,1.63,7.57,7.43,32.04,53.85,29.47
2025-07-18 05:00:00,11.21,55.36,55.36,105.1,95.11,84.31,108.23,106.47,107.68,108.23,108.23,11.21,46.44,79.3,5.97,1.08,3.18,11.21,10.8,33.52,55.29,39.76
2025-07-18 06:00:00,15.92,121.0,121.0,113.99,101.61,90.32,115.92,112.66,121.0,115.92,115.92,15.92,48.73,82.09,6.91,1.07,3.82,15.92,15.14,36.81,58.04,51.92
2025-07-18 07:00:00,31.81,103.94,103.94,114.58,110.05,105.08,116.17,113.6,115.86,116.17,116.17,31.81,47.82,80.15,8.57,1.74,4.26,16.41,14.78,44.62,56.39,56.41
2025-07-18 08:00:00,26.54,60.45,60.45,109.39,109.39,109.39,109.39,109.39,109.4,109.39,109.39,26.54,51.22,86.22,8.83,1.71,4.12,17.98,16.21,43.55,60.38,55.81
2025-07-18 09:00:00,15.54,59.79,59.79,96.81,98.98,90.64,98.13,99.21,97.8,98.13,98.12,15.54,50.74,85.58,8.13,1.49,4.16,15.22,13.53,37.59,59.79,44.98
2025-07-18 10:00:00,18.09,31.97,31.97,84.08,85.53,80.0,84.98,85.63,87.31,84.98,84.96,18.09,49.13,82.67,10.92,1.16,4.19,17.5,6.33,26.77,36.2,39.98
