date,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4,SYS
2025-03-27 00:00:00,104.91,104.91,104.91,105.17,103.21,93.52,104.93,103.91,104.91,103.91,103.91,-0.01,49.48,50.47,24.5,1.74,46.54,-0.01,-0.15,31.86,56.36,13.41
2025-03-27 01:00:00,99.0,99.0,99.0,99.05,96.16,82.08,98.98,97.39,99.0,98.98,98.98,-0.01,49.04,50.02,24.28,1.64,46.04,-0.02,-0.16,31.26,55.3,9.98
2025-03-27 02:00:00,97.77,97.77,97.77,98.09,95.74,85.44,97.8,96.61,97.77,96.61,96.59,0.01,47.86,49.93,23.04,1.54,45.18,-0.03,-1.24,19.74,30.62,9.03
2025-03-27 03:00:00,98.78,98.78,98.78,98.87,93.81,70.54,98.85,95.84,98.78,95.84,95.81,0.0,46.93,50.04,22.32,1.51,44.61,-0.03,-1.21,19.36,29.97,8.67
2025-03-27 04:00:00,97.33,97.33,97.33,97.69,92.16,67.04,97.07,92.16,97.33,92.16,92.13,0.58,47.18,50.04,23.15,1.49,44.81,0.55,-0.74,19.82,30.32,9.12
2025-03-27 05:00:00,203.5,203.5,203.5,105.11,102.01,87.56,104.9,102.01,105.05,100.56,100.53,1.25,49.06,50.1,24.14,1.42,46.21,1.21,-0.27,21.4,31.88,12.08
2025-03-27 06:00:00,289.99,289.99,289.99,130.6,125.05,103.8,129.83,125.05,130.45,120.42,120.42,1.25,50.27,51.26,25.53,1.48,47.0,1.25,1.25,34.32,60.25,31.54
2025-03-27 07:00:00,179.81,179.81,179.81,140.09,136.47,125.03,140.0,137.79,140.1,140.0,140.01,3.02,52.47,53.64,23.65,1.61,49.1,3.02,1.49,47.84,76.4,41.21
2025-03-27 08:00:00,63.44,63.44,63.44,123.5,123.5,123.5,123.5,123.5,123.5,123.5,123.5,3.16,52.89,53.89,28.07,1.59,50.08,3.16,3.26,36.25,62.89,42.16
2025-03-27 09:00:00,3.36,56.77,56.77,89.92,89.92,89.92,89.92,89.92,111.24,89.92,89.92,3.36,50.56,51.51,27.2,1.64,47.91,3.35,3.35,33.21,56.81,37.71
2025-03-27 10:00:00,4.2,29.43,29.43,80.09,76.03,54.25,77.61,70.78,103.11,70.78,70.79,4.2,49.88,50.86,26.38,1.77,47.23,4.16,1.99,23.36,33.26,25.32
2025-03-27 11:00:00,3.8,28.36,28.36,45.68,45.48,43.79,45.48,44.9,95.07,45.48,44.11,3.8,48.26,49.22,25.6,1.74,45.7,3.77,1.65,22.48,32.24,12.12
2025-03-27 12:00:00,3.05,21.31,21.31,51.94,27.97,27.97,24.81,12.0,87.11,24.81,26.11,3.05,42.09,42.92,22.18,1.58,39.93,3.03,1.31,16.96,24.07,6.39
2025-03-27 13:00:00,2.3,5.75,5.75,39.48,6.67,6.67,6.67,4.12,87.52,6.67,6.67,2.3,40.01,40.79,21.15,1.56,38.01,2.29,1.95,4.91,6.27,4.83
