date,high,low,VWAP,open,close,VWAP1H,VWAP3H,buy_volume,sell_volume,transaction_volume,first_trade_date,last_trade_date
2024-09-05 23:00:00,16.49,2.8,4.58,10.65,5.0,,4.96,12.4,132.1,143.1,,
2024-09-05 00:00:00,10.75,-6.2,3.54,10.75,-6.2,,2.22,32.6,179.3,200.9,,
2024-09-05 01:00:00,11.05,0.0,4.65,11.05,0.0,,3.45,47.6,154.3,190.6,,
2024-09-05 02:00:00,11.75,-5.2,5.16,11.75,-5.1,,2.35,32.3,108.7,131.2,,
2024-09-05 03:00:00,12.5,-4.6,5.41,12.38,-3.2,,3.74,28.7,34.0,60.9,,
2024-09-05 04:00:00,12.0,-1.8,6.6,8.02,-1.8,,4.88,39.8,67.8,104.0,,
2024-09-05 05:00:00,18.1,5.3,14.59,18.0,8.5,,14.29,8.3,67.9,69.4,,
2024-09-05 06:00:00,39.96,29.0,32.52,38.98,29.0,,32.14,18.3,46.6,53.6,,
2024-09-05 07:00:00,46.65,12.0,36.12,45.73,12.0,,34.54,67.8,49.2,114.9,,
2024-09-05 08:00:00,48.76,20.0,30.14,29.93,36.0,,27.03,86.7,174.7,261.0,,
2024-09-05 09:00:00,37.0,20.0,28.97,37.0,28.1,,27.65,33.5,62.6,89.7,,
2024-09-05 10:00:00,13.47,6.72,9.64,7.02,13.47,,9.7,34.9,130.8,158.6,,
2024-09-05 11:00:00,5.37,-2.2,1.44,4.05,0.9,,1.61,67.0,108.1,166.6,,
2024-09-05 12:00:00,5.89,-8.2,0.25,-5.97,0.3,,-0.16,87.5,150.1,230.7,,
2024-09-05 13:00:00,6.25,-7.0,-0.42,3.05,-3.38,,-0.84,103.4,185.1,285.6,,
2024-09-05 14:00:00,5.02,-4.4,0.8,3.05,-4.4,,-0.04,56.9,163.5,218.1,,
2024-09-05 15:00:00,11.03,-4.4,4.82,5.0,-2.03,,3.03,108.0,161.3,265.5,,
2024-09-05 16:00:00,41.07,11.8,20.83,22.91,12.02,,16.0,48.6,60.5,95.8,,
2024-09-05 17:00:00,44.72,5.13,23.52,32.7,7.11,,14.41,101.7,62.2,159.4,,
2024-09-05 18:00:00,26.89,8.01,15.01,22.99,24.81,,12.93,78.9,34.8,92.9,,
2024-09-05 19:00:00,28.66,20.2,23.69,24.48,27.62,,23.22,55.6,28.1,61.0,,
2024-09-05 20:00:00,26.46,19.88,24.01,25.0,25.9,,24.01,52.5,41.1,55.0,,
