date,high,low,VWAP,open,close,VWAP1H,VWAP3H,buy_volume,sell_volume,transaction_volume,first_trade_date,last_trade_date
2026-08-21 00:00:00,205.23,119.35,170.3,166.61,157.3,166.87,169.91,2994.8,3112.4,4714.2,2026-08-20 14:06:28,2026-08-20 23:39:58
2026-08-21 01:00:00,240.0,137.1,159.23,163.62,200.9,160.34,158.95,2733.2,2803.7,4339.2,2026-08-20 14:06:28,2026-08-21 00:39:50
2026-08-21 02:00:00,195.51,129.24,156.8,151.0,134.18,161.25,157.2,3265.3,2909.9,5100.9,2026-08-20 14:06:28,2026-08-21 01:39:37
2026-08-21 03:00:00,164.3,118.4,153.69,147.65,130.0,150.37,153.3,2978.3,2983.5,4833.7,2026-08-20 14:00:11,2026-08-21 02:39:50
2026-08-21 04:00:00,215.3,111.98,155.09,147.57,134.0,151.31,154.81,3251.0,3105.3,5226.2,2026-08-20 14:00:11,2026-08-21 03:39:48
2026-08-21 05:00:00,194.12,81.16,164.69,172.99,148.63,154.37,159.72,3569.2,3226.4,5524.3,2026-08-20 14:24:32,2026-08-21 04:39:36
2026-08-21 06:00:00,212.14,139.51,190.16,194.93,153.71,178.51,186.45,4014.1,4214.5,6903.9,2026-08-20 14:00:11,2026-08-21 05:39:35
2026-08-21 07:00:00,214.72,127.01,190.08,204.69,127.01,173.96,183.88,4766.7,5751.1,8703.5,2026-08-20 14:02:48,2026-08-21 06:39:52
2026-08-21 08:00:00,227.94,117.65,177.65,205.69,125.0,152.89,165.73,5114.1,6056.1,9281.9,2026-08-20 14:02:48,2026-08-21 07:39:49
2026-08-21 09:00:00,208.89,114.51,156.62,169.85,140.0,140.16,145.86,4920.1,6162.2,9488.0,2026-08-20 14:17:28,2026-08-21 08:39:53
2026-08-21 10:00:00,182.06,85.11,144.56,174.0,132.91,136.08,137.26,4687.6,5054.2,8017.0,2026-08-20 14:00:31,2026-08-21 09:39:45
